date,product_id,product_name,category,sub_category,cost_price,base_msrp,current_price,discount_pct,is_promotion,competitor_1_price,competitor_2_price,competitor_3_price,comp_avg_price,comp_min_price,price_diff_vs_comp_avg,price_ratio_vs_min,product_rating,rating_count,units_sold,revenue,gross_profit,profit_margin_pct,stock_level,stockout_flag,day_of_week,month,is_weekend,is_holiday,macro_economic_index,sales_channel
2025-01-05,PROD_HOME_001,ChefMaster 8-in-1 Digital Air Fryer & Roaster 6Qt,Home & Kitchen,Kitchen Appliances,45.0,99.99,99.79,0.2,0,94.76,107.61,94.14,98.84,94.14,0.95,1.06,4.7,3450,38,3792.02,2082.02,54.91,390,0,Sunday,1,1,0,101.05,Amazon Marketplace
2025-01-05,PROD_HOME_002,BaristaTouch 15-Bar Espresso & Cappuccino Machine,Home & Kitchen,Coffee Machines,95.0,189.99,178.21,6.2,0,189.61,175.0,177.63,180.75,175.0,-2.54,1.0183,4.5,1120,40,7128.4,3328.4,46.69,210,0,Sunday,1,1,0,101.05,Direct Web Store
2025-01-05,PROD_HOME_003,PureBreeze HEPA Smart Air Purifier with Sensor,Home & Kitchen,Home Appliances,55.0,129.99,123.62,4.9,0,138.42,132.19,119.76,130.12,119.76,-6.5,1.0322,4.6,1430,26,3214.12,1784.12,55.51,480,0,Sunday,1,1,0,101.05,Mobile App
2025-01-05,PROD_HOME_004,ErgoRest Memory Foam Ergonomic Pillow Pair,Home & Kitchen,Bedding,18.0,49.99,46.09,7.8,0,49.15,60.19,51.05,53.46,49.15,-7.37,0.9377,4.4,890,47,2166.23,1320.23,60.95,720,0,Sunday,1,1,0,101.05,Mobile App
2025-01-05,PROD_BEAU_001,Radiance Renewal Peptide & Vitamin C Facial Serum,Health & Beauty,Skincare,8.5,29.99,27.71,7.6,0,31.32,31.04,32.18,31.51,31.04,-3.8,0.8927,4.8,2890,39,1080.69,749.19,69.33,1100,0,Sunday,1,1,0,101.05,Amazon Marketplace
2025-01-05,PROD_BEAU_002,SonicShine Ultrasonic Electric Toothbrush Set,Health & Beauty,Oral Care,24.0,59.99,55.97,6.7,0,57.93,55.78,54.19,55.97,54.19,0.0,1.0328,4.6,1640,45,2518.65,1438.65,57.12,580,0,Sunday,1,1,0,101.05,Amazon Marketplace
2025-01-05,PROD_BEAU_003,VitalGlow Deep Moisturizing Hydration Complex,Health & Beauty,Skincare,11.0,34.99,33.8,3.4,0,35.79,33.3,37.94,35.68,33.3,-1.88,1.015,4.5,1210,47,1588.6,1071.6,67.46,870,0,Sunday,1,1,0,101.05,Direct Web Store
2025-01-05,PROD_SPRT_001,TrailBlazer Lightweight Aluminum Trekking Poles,Sports & Outdoors,Outdoor Gear,15.0,39.99,36.95,7.6,0,43.44,39.18,43.08,41.9,39.18,-4.95,0.9431,4.7,780,39,1441.05,856.05,59.4,420,0,Sunday,1,1,0,101.05,Direct Web Store
2025-01-05,PROD_SPRT_002,FlexCore Adjustable Dumbbell Set (5-52.5 lbs),Sports & Outdoors,Fitness,140.0,279.99,260.39,7.0,0,299.46,271.34,257.96,276.25,257.96,-15.86,1.0094,4.8,2340,39,10155.21,4695.21,46.23,160,0,Sunday,1,1,0,101.05,Mobile App
2025-01-05,PROD_SPRT_003,HydroShield 32oz Insulated Stainless Steel Bottle,Sports & Outdoors,Hydration,9.0,24.99,24.89,0.4,0,24.8,24.74,25.43,24.99,24.74,-0.1,1.0061,4.9,5600,29,721.81,460.81,63.84,1500,0,Sunday,1,1,0,101.05,Direct Web Store
2025-01-05,PROD_SPRT_004,AeroGlide High-Speed Folding Kick Scooter,Sports & Outdoors,Action Sports,42.0,89.99,83.6,7.1,0,86.48,85.88,91.25,87.87,85.88,-4.27,0.9735,4.4,430,27,2257.2,1123.2,49.76,290,0,Sunday,1,1,0,101.05,Direct Web Store
2025-01-06,PROD_ELEC_001,Aura Pro Wireless Noise-Cancelling Headphones,Electronics,Audio,110.0,199.99,173.59,13.2,1,197.55,188.89,205.09,197.18,188.89,-23.59,0.919,4.6,1240,63,10936.17,4006.17,36.63,450,0,Monday,1,0,0,99.98,Amazon Marketplace
2025-01-06,PROD_ELEC_002,UltraView 27-inch 4K UHD Gaming Monitor,Electronics,Monitors,210.0,349.99,291.89,16.6,1,381.15,341.68,359.34,360.72,341.68,-68.83,0.8543,4.7,890,74,21599.86,6059.86,28.06,280,0,Monday,1,0,0,99.98,Amazon Marketplace
2025-01-06,PROD_ELEC_003,Vortex Pulse Smartwatch with Heart Rate & GPS,Electronics,Wearables,75.0,149.99,129.29,13.8,1,161.52,154.69,143.84,153.35,143.84,-24.06,0.8988,4.4,2150,47,6076.63,2551.63,41.99,600,0,Monday,1,0,0,99.98,Direct Web Store
2025-01-06,PROD_ELEC_004,HyperCharge 65W GaN Fast Charger Multi-Port,Electronics,Accessories,14.0,39.99,35.79,10.5,1,41.42,36.62,36.52,38.19,36.52,-2.4,0.98,4.8,4320,46,1646.34,1002.34,60.88,1200,0,Monday,1,0,0,99.98,Mobile App
2025-01-06,PROD_ELEC_005,NovaCast 4K Streaming Media Player HDR,Electronics,Home Entertainment,22.0,49.99,38.29,23.4,1,49.28,46.92,44.86,47.02,44.86,-8.73,0.8535,4.5,3100,74,2833.46,1205.46,42.54,850,0,Monday,1,0,0,99.98,Mobile App
2025-01-06,PROD_APP_001,AeroFit Men's Breathable Running Performance Jacket,Apparel,Activewear,28.0,69.99,57.11,18.4,1,73.73,70.94,61.39,68.69,61.39,-11.58,0.9303,4.3,640,73,4169.03,2125.03,50.97,520,0,Monday,1,0,0,99.98,Direct Web Store
2025-01-06,PROD_APP_002,Lumina Seamless High-Waist Workout Leggings,Apparel,Activewear,16.0,44.99,36.53,18.8,1,43.99,46.76,42.79,44.51,42.79,-7.98,0.8537,4.7,1820,53,1936.09,1088.09,56.2,940,0,Monday,1,0,0,99.98,Direct Web Store
2025-01-06,PROD_APP_003,Oxford Heritage Slim-Fit Organic Cotton Shirt,Apparel,Casual Wear,22.0,54.99,43.33,21.2,1,53.41,53.06,49.6,52.02,49.6,-8.69,0.8736,4.5,510,87,3769.71,1855.71,49.23,410,0,Monday,1,0,0,99.98,Mobile App
2025-01-06,PROD_APP_004,ThermalShield Lightweight Down Winter Puffer,Apparel,Outerwear,48.0,119.99,104.63,12.8,1,118.48,108.05,115.07,113.87,108.05,-9.24,0.9683,4.6,980,45,4708.35,2548.35,54.12,310,0,Monday,1,0,0,99.98,Mobile App
2025-01-06,PROD_HOME_001,ChefMaster 8-in-1 Digital Air Fryer & Roaster 6Qt,Home & Kitchen,Kitchen Appliances,45.0,99.99,89.19,10.8,1,101.52,95.24,104.28,100.35,95.24,-11.16,0.9365,4.7,3450,51,4548.69,2253.69,49.55,390,0,Monday,1,0,0,99.98,Direct Web Store
2025-01-06,PROD_HOME_002,BaristaTouch 15-Bar Espresso & Cappuccino Machine,Home & Kitchen,Coffee Machines,95.0,189.99,164.72,13.3,1,200.92,177.05,183.33,187.1,177.05,-22.38,0.9304,4.5,1120,39,6424.08,2719.08,42.33,210,0,Monday,1,0,0,99.98,Amazon Marketplace
2025-01-06,PROD_HOME_003,PureBreeze HEPA Smart Air Purifier with Sensor,Home & Kitchen,Home Appliances,55.0,129.99,116.34,10.5,1,125.18,127.12,121.64,124.65,121.64,-8.31,0.9564,4.6,1430,55,6398.7,3373.7,52.72,480,0,Monday,1,0,0,99.98,Mobile App
2025-01-06,PROD_HOME_004,ErgoRest Memory Foam Ergonomic Pillow Pair,Home & Kitchen,Bedding,18.0,49.99,43.14,13.7,1,51.87,45.84,49.19,48.97,45.84,-5.83,0.9411,4.4,890,50,2157.0,1257.0,58.28,720,0,Monday,1,0,0,99.98,Mobile App
2025-01-06,PROD_BEAU_001,Radiance Renewal Peptide & Vitamin C Facial Serum,Health & Beauty,Skincare,8.5,29.99,23.6,21.3,1,29.42,27.56,28.02,28.33,27.56,-4.73,0.8563,4.8,2890,69,1628.4,1041.9,63.98,1100,0,Monday,1,0,0,99.98,Direct Web Store
2025-01-06,PROD_BEAU_002,SonicShine Ultrasonic Electric Toothbrush Set,Health & Beauty,Oral Care,24.0,59.99,49.67,17.2,1,63.15,60.44,56.17,59.92,56.17,-10.25,0.8843,4.6,1640,66,3278.22,1694.22,51.68,580,0,Monday,1,0,0,99.98,Mobile App
2025-01-06,PROD_BEAU_003,VitalGlow Deep Moisturizing Hydration Complex,Health & Beauty,Skincare,11.0,34.99,30.9,11.7,1,34.03,37.54,34.14,35.24,34.03,-4.34,0.908,4.5,1210,57,1761.3,1134.3,64.4,870,0,Monday,1,0,0,99.98,Amazon Marketplace
2025-01-06,PROD_SPRT_001,TrailBlazer Lightweight Aluminum Trekking Poles,Sports & Outdoors,Outdoor Gear,15.0,39.99,34.79,13.0,1,40.42,40.22,39.9,40.18,39.9,-5.39,0.8719,4.7,780,52,1809.08,1029.08,56.88,420,0,Monday,1,0,0,99.98,Mobile App
2025-01-06,PROD_SPRT_002,FlexCore Adjustable Dumbbell Set (5-52.5 lbs),Sports & Outdoors,Fitness,140.0,279.99,213.35,23.8,1,277.11,286.07,284.11,282.43,277.11,-69.08,0.7699,4.8,2340,87,18561.45,6381.45,34.38,160,0,Monday,1,0,0,99.98,Direct Web Store
2025-01-06,PROD_SPRT_003,HydroShield 32oz Insulated Stainless Steel Bottle,Sports & Outdoors,Hydration,9.0,24.99,21.69,13.2,1,24.57,22.72,24.86,24.05,22.72,-2.36,0.9547,4.9,5600,50,1084.5,634.5,58.51,1500,0,Monday,1,0,0,99.98,Mobile App
2025-01-06,PROD_SPRT_004,AeroGlide High-Speed Folding Kick Scooter,Sports & Outdoors,Action Sports,42.0,89.99,80.81,10.2,1,89.28,93.67,84.27,89.07,84.27,-8.26,0.9589,4.4,430,61,4929.41,2367.41,48.03,290,0,Monday,1,0,0,99.98,Amazon Marketplace
2025-01-07,PROD_ELEC_001,Aura Pro Wireless Noise-Cancelling Headphones,Electronics,Audio,110.0,199.99,152.99,23.5,1,218.47,185.31,195.49,199.76,185.31,-46.77,0.8256,4.6,1240,80,12239.2,3439.2,28.1,450,0,Tuesday,1,0,0,101.55,Direct Web Store
2025-01-07,PROD_ELEC_002,UltraView 27-inch 4K UHD Gaming Monitor,Electronics,Monitors,210.0,349.99,270.89,22.6,1,391.97,313.11,359.77,354.95,313.11,-84.06,0.8652,4.7,890,70,18962.3,4262.3,22.48,280,0,Tuesday,1,0,0,101.55,Amazon Marketplace
2025-01-07,PROD_ELEC_003,Vortex Pulse Smartwatch with Heart Rate & GPS,Electronics,Wearables,75.0,149.99,124.34,17.1,1,158.73,144.32,137.75,146.93,137.75,-22.59,0.9026,4.4,2150,60,7460.4,2960.4,39.68,600,0,Tuesday,1,0,0,101.55,Mobile App
2025-01-07,PROD_ELEC_004,HyperCharge 65W GaN Fast Charger Multi-Port,Electronics,Accessories,14.0,39.99,32.99,17.5,1,41.8,39.74,37.95,39.83,37.95,-6.84,0.8693,4.8,4320,60,1979.4,1139.4,57.56,1200,0,Tuesday,1,0,0,101.55,Mobile App
2025-01-07,PROD_ELEC_005,NovaCast 4K Streaming Media Player HDR,Electronics,Home Entertainment,22.0,49.99,40.34,19.3,1,51.42,48.09,47.12,48.88,47.12,-8.54,0.8561,4.5,3100,63,2541.42,1155.42,45.46,850,0,Tuesday,1,0,0,101.55,Mobile App
2025-01-07,PROD_APP_001,AeroFit Men's Breathable Running Performance Jacket,Apparel,Activewear,28.0,69.99,57.25,18.2,1,72.01,70.88,69.56,70.82,69.56,-13.57,0.823,4.3,640,76,4351.0,2223.0,51.09,520,0,Tuesday,1,0,0,101.55,Amazon Marketplace
2025-01-07,PROD_APP_002,Lumina Seamless High-Waist Workout Leggings,Apparel,Activewear,16.0,44.99,38.15,15.2,1,43.8,43.05,44.12,43.66,43.05,-5.51,0.8862,4.7,1820,73,2784.95,1616.95,58.06,940,0,Tuesday,1,0,0,101.55,Mobile App
2025-01-07,PROD_APP_003,Oxford Heritage Slim-Fit Organic Cotton Shirt,Apparel,Casual Wear,22.0,54.99,44.32,19.4,1,59.54,52.56,55.45,55.85,52.56,-11.53,0.8432,4.5,510,75,3324.0,1674.0,50.36,410,0,Tuesday,1,0,0,101.55,Mobile App
2025-01-07,PROD_APP_004,ThermalShield Lightweight Down Winter Puffer,Apparel,Outerwear,48.0,119.99,94.79,21.0,1,128.46,122.18,106.25,118.96,106.25,-24.17,0.8921,4.6,980,71,6730.09,3322.09,49.36,310,0,Tuesday,1,0,0,101.55,Mobile App
2025-01-07,PROD_HOME_001,ChefMaster 8-in-1 Digital Air Fryer & Roaster 6Qt,Home & Kitchen,Kitchen Appliances,45.0,99.99,81.29,18.7,1,98.7,92.25,91.08,94.01,91.08,-12.72,0.8925,4.7,3450,64,5202.56,2322.56,44.64,390,0,Tuesday,1,0,0,101.55,Amazon Marketplace
2025-01-07,PROD_HOME_002,BaristaTouch 15-Bar Espresso & Cappuccino Machine,Home & Kitchen,Coffee Machines,95.0,189.99,146.1,23.1,1,197.24,195.64,182.59,191.82,182.59,-45.72,0.8002,4.5,1120,71,10373.1,3628.1,34.98,210,0,Tuesday,1,0,0,101.55,Mobile App
2025-01-07,PROD_HOME_003,PureBreeze HEPA Smart Air Purifier with Sensor,Home & Kitchen,Home Appliances,55.0,129.99,100.61,22.6,1,144.16,122.09,117.19,127.81,117.19,-27.2,0.8585,4.6,1430,58,5835.38,2645.38,45.33,480,0,Tuesday,1,0,0,101.55,Amazon Marketplace
2025-01-07,PROD_HOME_004,ErgoRest Memory Foam Ergonomic Pillow Pair,Home & Kitchen,Bedding,18.0,49.99,44.49,11.0,1,53.84,52.66,49.89,52.13,49.89,-7.64,0.8918,4.4,890,61,2713.89,1615.89,59.54,720,0,Tuesday,1,0,0,101.55,Mobile App
2025-01-07,PROD_BEAU_001,Radiance Renewal Peptide & Vitamin C Facial Serum,Health & Beauty,Skincare,8.5,29.99,26.75,10.8,1,28.88,28.55,30.81,29.41,28.55,-2.66,0.937,4.8,2890,55,1471.25,1003.75,68.22,1100,0,Tuesday,1,0,0,101.55,Amazon Marketplace
2025-01-07,PROD_BEAU_002,SonicShine Ultrasonic Electric Toothbrush Set,Health & Beauty,Oral Care,24.0,59.99,48.71,18.8,1,61.73,58.95,55.06,58.58,55.06,-9.87,0.8847,4.6,1640,76,3701.96,1877.96,50.73,580,0,Tuesday,1,0,0,101.55,Direct Web Store
2025-01-07,PROD_BEAU_003,VitalGlow Deep Moisturizing Hydration Complex,Health & Beauty,Skincare,11.0,34.99,27.29,22.0,1,35.21,32.74,33.04,33.66,32.74,-6.37,0.8335,4.5,1210,83,2265.07,1352.07,59.69,870,0,Tuesday,1,0,0,101.55,Mobile App
2025-01-07,PROD_SPRT_001,TrailBlazer Lightweight Aluminum Trekking Poles,Sports & Outdoors,Outdoor Gear,15.0,39.99,31.67,20.8,1,38.94,36.56,40.01,38.5,36.56,-6.83,0.8662,4.7,780,88,2786.96,1466.96,52.64,420,0,Tuesday,1,0,0,101.55,Direct Web Store
2025-01-07,PROD_SPRT_002,FlexCore Adjustable Dumbbell Set (5-52.5 lbs),Sports & Outdoors,Fitness,140.0,279.99,251.15,10.3,1,265.79,292.38,266.17,274.78,265.79,-23.63,0.9449,4.8,2340,47,11804.05,5224.05,44.26,160,0,Tuesday,1,0,0,101.55,Mobile App
2025-01-07,PROD_SPRT_003,HydroShield 32oz Insulated Stainless Steel Bottle,Sports & Outdoors,Hydration,9.0,24.99,19.57,21.7,1,25.62,23.82,24.02,24.49,23.82,-4.92,0.8216,4.9,5600,51,998.07,539.07,54.01,1500,0,Tuesday,1,0,0,101.55,Direct Web Store
2025-01-07,PROD_SPRT_004,AeroGlide High-Speed Folding Kick Scooter,Sports & Outdoors,Action Sports,42.0,89.99,68.21,24.2,1,93.55,86.84,94.03,91.47,86.84,-23.26,0.7855,4.4,430,88,6002.48,2306.48,38.43,290,0,Tuesday,1,0,0,101.55,Mobile App
2025-01-08,PROD_ELEC_001,Aura Pro Wireless Noise-Cancelling Headphones,Electronics,Audio,110.0,199.99,191.79,4.1,0,203.99,205.23,185.38,198.2,185.38,-6.41,1.0346,4.6,1240,29,5561.91,2371.91,42.65,450,0,Wednesday,1,0,0,101.65,Amazon Marketplace
2025-01-08,PROD_ELEC_002,UltraView 27-inch 4K UHD Gaming Monitor,Electronics,Monitors,210.0,349.99,339.14,3.1,0,340.32,318.7,308.3,322.44,308.3,16.7,1.1,4.7,890,34,11530.76,4390.76,38.08,280,0,Wednesday,1,0,0,101.65,Amazon Marketplace
2025-01-08,PROD_ELEC_003,Vortex Pulse Smartwatch with Heart Rate & GPS,Electronics,Wearables,75.0,149.99,143.54,4.3,0,155.1,152.01,140.2,149.1,140.2,-5.56,1.0238,4.4,2150,21,3014.34,1439.34,47.75,600,0,Wednesday,1,0,0,101.65,Mobile App
2025-01-08,PROD_ELEC_004,HyperCharge 65W GaN Fast Charger Multi-Port,Electronics,Accessories,14.0,39.99,36.83,7.9,0,41.01,41.34,36.43,39.59,36.43,-2.76,1.011,4.8,4320,41,1510.03,936.03,61.99,1200,0,Wednesday,1,0,0,101.65,Mobile App
2025-01-08,PROD_ELEC_005,NovaCast 4K Streaming Media Player HDR,Electronics,Home Entertainment,22.0,49.99,47.89,4.2,0,53.05,44.74,42.57,46.79,42.57,1.1,1.125,4.5,3100,35,1676.15,906.15,54.06,850,0,Wednesday,1,0,0,101.65,Direct Web Store
2025-01-08,PROD_APP_001,AeroFit Men's Breathable Running Performance Jacket,Apparel,Activewear,28.0,69.99,69.92,0.1,0,68.81,74.43,70.28,71.17,68.81,-1.25,1.0161,4.3,640,27,1887.84,1131.84,59.95,520,0,Wednesday,1,0,0,101.65,Direct Web Store
2025-01-08,PROD_APP_002,Lumina Seamless High-Waist Workout Leggings,Apparel,Activewear,16.0,44.99,44.32,1.5,0,43.81,41.3,44.62,43.24,41.3,1.08,1.0731,4.7,1820,33,1462.56,934.56,63.9,940,0,Wednesday,1,0,0,101.65,Amazon Marketplace
2025-01-08,PROD_APP_003,Oxford Heritage Slim-Fit Organic Cotton Shirt,Apparel,Casual Wear,22.0,54.99,50.87,7.5,0,58.33,52.83,56.48,55.88,52.83,-5.01,0.9629,4.5,510,41,2085.67,1183.67,56.75,410,0,Wednesday,1,0,0,101.65,Amazon Marketplace
2025-01-08,PROD_APP_004,ThermalShield Lightweight Down Winter Puffer,Apparel,Outerwear,48.0,119.99,119.39,0.5,0,131.85,114.05,115.33,120.41,114.05,-1.02,1.0468,4.6,980,16,1910.24,1142.24,59.8,310,0,Wednesday,1,0,0,101.65,Direct Web Store
2025-01-08,PROD_HOME_001,ChefMaster 8-in-1 Digital Air Fryer & Roaster 6Qt,Home & Kitchen,Kitchen Appliances,45.0,99.99,91.99,8.0,0,100.28,101.97,103.22,101.82,100.28,-9.83,0.9173,4.7,3450,34,3127.66,1597.66,51.08,390,0,Wednesday,1,0,0,101.65,Amazon Marketplace
2025-01-08,PROD_HOME_002,BaristaTouch 15-Bar Espresso & Cappuccino Machine,Home & Kitchen,Coffee Machines,95.0,189.99,176.12,7.3,0,191.06,194.23,176.51,187.27,176.51,-11.15,0.9978,4.5,1120,24,4226.88,1946.88,46.06,210,0,Wednesday,1,0,0,101.65,Amazon Marketplace
2025-01-08,PROD_HOME_003,PureBreeze HEPA Smart Air Purifier with Sensor,Home & Kitchen,Home Appliances,55.0,129.99,128.95,0.8,0,128.11,122.11,132.19,127.47,122.11,1.48,1.056,4.6,1430,20,2579.0,1479.0,57.35,480,0,Wednesday,1,0,0,101.65,Amazon Marketplace
2025-01-08,PROD_HOME_004,ErgoRest Memory Foam Ergonomic Pillow Pair,Home & Kitchen,Bedding,18.0,49.99,46.99,6.0,0,48.07,51.05,48.04,49.05,48.04,-2.06,0.9781,4.4,890,31,1456.69,898.69,61.69,720,0,Wednesday,1,0,0,101.65,Direct Web Store
2025-01-08,PROD_BEAU_001,Radiance Renewal Peptide & Vitamin C Facial Serum,Health & Beauty,Skincare,8.5,29.99,28.22,5.9,0,32.01,31.58,29.05,30.88,29.05,-2.66,0.9714,4.8,2890,27,761.94,532.44,69.88,1100,0,Wednesday,1,0,0,101.65,Amazon Marketplace
2025-01-08,PROD_BEAU_002,SonicShine Ultrasonic Electric Toothbrush Set,Health & Beauty,Oral Care,24.0,59.99,58.19,3.0,0,57.81,55.54,57.84,57.06,55.54,1.13,1.0477,4.6,1640,24,1396.56,820.56,58.76,580,0,Wednesday,1,0,0,101.65,Direct Web Store
2025-01-08,PROD_BEAU_003,VitalGlow Deep Moisturizing Hydration Complex,Health & Beauty,Skincare,11.0,34.99,32.19,8.0,0,36.03,33.76,31.24,33.68,31.24,-1.49,1.0304,4.5,1210,27,869.13,572.13,65.83,870,0,Wednesday,1,0,0,101.65,Direct Web Store
2025-01-08,PROD_SPRT_001,TrailBlazer Lightweight Aluminum Trekking Poles,Sports & Outdoors,Outdoor Gear,15.0,39.99,39.31,1.7,0,40.3,41.88,37.74,39.97,37.74,-0.66,1.0416,4.7,780,27,1061.37,656.37,61.84,420,0,Wednesday,1,0,0,101.65,Direct Web Store
2025-01-08,PROD_SPRT_002,FlexCore Adjustable Dumbbell Set (5-52.5 lbs),Sports & Outdoors,Fitness,140.0,279.99,261.23,6.7,0,276.3,258.84,267.91,267.68,258.84,-6.45,1.0092,4.8,2340,34,8881.82,4121.82,46.41,160,0,Wednesday,1,0,0,101.65,Amazon Marketplace
2025-01-08,PROD_SPRT_003,HydroShield 32oz Insulated Stainless Steel Bottle,Sports & Outdoors,Hydration,9.0,24.99,24.04,3.8,0,26.39,26.0,22.83,25.07,22.83,-1.03,1.053,4.9,5600,32,769.28,481.28,62.56,1500,0,Wednesday,1,0,0,101.65,Direct Web Store
2025-01-08,PROD_SPRT_004,AeroGlide High-Speed Folding Kick Scooter,Sports & Outdoors,Action Sports,42.0,89.99,88.19,2.0,0,91.44,85.1,84.49,87.01,84.49,1.18,1.0438,4.4,430,27,2381.13,1247.13,52.38,290,0,Wednesday,1,0,0,101.65,Mobile App
2025-01-09,PROD_ELEC_001,Aura Pro Wireless Noise-Cancelling Headphones,Electronics,Audio,110.0,199.99,187.99,6.0,0,198.16,168.15,191.7,186.0,168.15,1.99,1.118,4.6,1240,27,5075.73,2105.73,41.49,450,0,Thursday,1,0,0,100.83,Amazon Marketplace
2025-01-09,PROD_ELEC_002,UltraView 27-inch 4K UHD Gaming Monitor,Electronics,Monitors,210.0,349.99,325.84,6.9,0,343.11,323.78,346.66,337.85,323.78,-12.01,1.0064,4.7,890,23,7494.32,2664.32,35.55,280,0,Thursday,1,0,0,100.83,Direct Web Store
2025-01-09,PROD_ELEC_003,Vortex Pulse Smartwatch with Heart Rate & GPS,Electronics,Wearables,75.0,149.99,137.99,8.0,0,154.55,139.19,130.88,141.54,130.88,-3.55,1.0543,4.4,2150,27,3725.73,1700.73,45.65,600,0,Thursday,1,0,0,100.83,Mobile App
2025-01-09,PROD_ELEC_004,HyperCharge 65W GaN Fast Charger Multi-Port,Electronics,Accessories,14.0,39.99,39.11,2.2,0,43.15,39.18,39.6,40.64,39.18,-1.53,0.9982,4.8,4320,23,899.53,577.53,64.2,1200,0,Thursday,1,0,0,100.83,Mobile App
2025-01-09,PROD_ELEC_005,NovaCast 4K Streaming Media Player HDR,Electronics,Home Entertainment,22.0,49.99,47.29,5.4,0,51.22,47.72,47.42,48.79,47.42,-1.5,0.9973,4.5,3100,38,1797.02,961.02,53.48,850,0,Thursday,1,0,0,100.83,Direct Web Store
2025-01-09,PROD_APP_001,AeroFit Men's Breathable Running Performance Jacket,Apparel,Activewear,28.0,69.99,65.79,6.0,0,71.14,70.29,60.86,67.43,60.86,-1.64,1.081,4.3,640,28,1842.12,1058.12,57.44,520,0,Thursday,1,0,0,100.83,Mobile App
2025-01-09,PROD_APP_002,Lumina Seamless High-Waist Workout Leggings,Apparel,Activewear,16.0,44.99,43.28,3.8,0,48.73,42.17,42.63,44.51,42.17,-1.23,1.0263,4.7,1820,30,1298.4,818.4,63.03,940,0,Thursday,1,0,0,100.83,Amazon Marketplace
2025-01-09,PROD_APP_003,Oxford Heritage Slim-Fit Organic Cotton Shirt,Apparel,Casual Wear,22.0,54.99,51.58,6.2,0,54.36,57.74,54.29,55.46,54.29,-3.88,0.9501,4.5,510,35,1805.3,1035.3,57.35,410,0,Thursday,1,0,0,100.83,Direct Web Store
2025-01-09,PROD_APP_004,ThermalShield Lightweight Down Winter Puffer,Apparel,Outerwear,48.0,119.99,114.95,4.2,0,117.33,134.11,115.76,122.4,115.76,-7.45,0.993,4.6,980,27,3103.65,1807.65,58.24,310,0,Thursday,1,0,0,100.83,Amazon Marketplace
2025-01-09,PROD_HOME_001,ChefMaster 8-in-1 Digital Air Fryer & Roaster 6Qt,Home & Kitchen,Kitchen Appliances,45.0,99.99,95.69,4.3,0,98.68,106.3,90.77,98.58,90.77,-2.89,1.0542,4.7,3450,20,1913.8,1013.8,52.97,390,0,Thursday,1,0,0,100.83,Amazon Marketplace
2025-01-09,PROD_HOME_002,BaristaTouch 15-Bar Espresso & Cappuccino Machine,Home & Kitchen,Coffee Machines,95.0,189.99,188.85,0.6,0,202.76,188.1,197.11,195.99,188.1,-7.14,1.004,4.5,1120,29,5476.65,2721.65,49.7,210,0,Thursday,1,0,0,100.83,Mobile App
2025-01-09,PROD_HOME_003,PureBreeze HEPA Smart Air Purifier with Sensor,Home & Kitchen,Home Appliances,55.0,129.99,122.19,6.0,0,141.18,118.23,116.62,125.34,116.62,-3.15,1.0478,4.6,1430,31,3787.89,2082.89,54.99,480,0,Thursday,1,0,0,100.83,Amazon Marketplace
2025-01-09,PROD_HOME_004,ErgoRest Memory Foam Ergonomic Pillow Pair,Home & Kitchen,Bedding,18.0,49.99,48.34,3.3,0,50.56,48.57,48.43,49.19,48.43,-0.85,0.9981,4.4,890,32,1546.88,970.88,62.76,720,0,Thursday,1,0,0,100.83,Amazon Marketplace
2025-01-09,PROD_BEAU_001,Radiance Renewal Peptide & Vitamin C Facial Serum,Health & Beauty,Skincare,8.5,29.99,29.63,1.2,0,31.0,32.12,28.75,30.62,28.75,-0.99,1.0306,4.8,2890,32,948.16,676.16,71.31,1100,0,Thursday,1,0,0,100.83,Mobile App
2025-01-09,PROD_BEAU_002,SonicShine Ultrasonic Electric Toothbrush Set,Health & Beauty,Oral Care,24.0,59.99,55.49,7.5,0,57.84,56.75,61.19,58.59,56.75,-3.1,0.9778,4.6,1640,27,1498.23,850.23,56.75,580,0,Thursday,1,0,0,100.83,Direct Web Store
2025-01-09,PROD_BEAU_003,VitalGlow Deep Moisturizing Hydration Complex,Health & Beauty,Skincare,11.0,34.99,34.05,2.7,0,35.17,34.38,35.99,35.18,34.38,-1.13,0.9904,4.5,1210,27,919.35,622.35,67.69,870,0,Thursday,1,0,0,100.83,Mobile App
2025-01-09,PROD_SPRT_001,TrailBlazer Lightweight Aluminum Trekking Poles,Sports & Outdoors,Outdoor Gear,15.0,39.99,38.95,2.6,0,43.6,38.98,38.06,40.21,38.06,-1.26,1.0234,4.7,780,33,1285.35,790.35,61.49,420,0,Thursday,1,0,0,100.83,Direct Web Store
2025-01-09,PROD_SPRT_002,FlexCore Adjustable Dumbbell Set (5-52.5 lbs),Sports & Outdoors,Fitness,140.0,279.99,257.87,7.9,0,254.04,296.28,254.84,268.39,254.04,-10.52,1.0151,4.8,2340,35,9025.45,4125.45,45.71,160,0,Thursday,1,0,0,100.83,Direct Web Store
2025-01-09,PROD_SPRT_003,HydroShield 32oz Insulated Stainless Steel Bottle,Sports & Outdoors,Hydration,9.0,24.99,24.29,2.8,0,25.25,21.64,24.36,23.75,21.64,0.54,1.1225,4.9,5600,24,582.96,366.96,62.95,1500,0,Thursday,1,0,0,100.83,Direct Web Store
